,Unnamed: 0,First_Name,Last_Name,player_id,Position,Points,Free_Throw_Percent,Two_Pt_Percent,Three_Pt_Percent,Assists,Rebounds,Offensive_Rebounds,Steals,Personal_Fouls,Flagrant_Fouls,Tech_Fouls,Turnovers,Team,Home_Away,win,Team_points,Min_played,Crowd,Stadium_Cap,game_id,game_date,Player
7838,7838,Alysha,Clark,b478ebc6-8b1f-4d39-9707-048d24a88c26,F,9,100.0,0.25,50.0,2,3,1,1,4,0,0,1,Storm,0,0,74,24:55:00,9852,19812,a7717e2f-ae80-44b3-962b-a9cf4ab2637d,2016-07-06T23:00:00+00:00,Alysha Clark
7841,7841,Dearica,Hamby,693b6941-8999-40bb-a3a2-b77c34f1dc78,F,18,85.7,0.545,0.0,1,5,1,0,0,0,0,0,Stars,1,1,77,32:36:00,3701,18418,f615fc08-938f-40f7-83b9-13bcbb067256,2016-07-07T00:00:00+00:00,Dearica Hamby
7857,7857,Kahleah,Copper,6434f048-1c61-4a79-a990-73f51f46245e,F-G,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,Mystics,0,0,70,7:00,3701,18418,f615fc08-938f-40f7-83b9-13bcbb067256,2016-07-07T00:00:00+00:00,Kahleah Copper
7858,7858,Tianna,Hawkins,91d7d573-663f-4d1d-98f7-64644f25a896,F,4,0.0,0.4,0.0,0,2,1,1,2,0,0,1,Mystics,0,0,70,10:23,3701,18418,f615fc08-938f-40f7-83b9-13bcbb067256,2016-07-07T00:00:00+00:00,Tianna Hawkins
7863,7863,Emma,Meesseman,7ae3b3fc-2bf3-4600-abd6-c5511f140246,C,10,100.0,0.429,25.0,2,6,2,0,1,0,0,2,Mystics,0,0,70,29:36:00,3701,18418,f615fc08-938f-40f7-83b9-13bcbb067256,2016-07-07T00:00:00+00:00,Emma Meesseman
7867,7867,Nneka,Ogwumike,e49da6d1-dd65-44f9-9a5f-d60010d8c384,F,23,100.0,0.6920000000000001,100.0,3,3,1,1,5,0,0,3,Sparks,1,1,94,35:55:00,8224,19060,fa1f121f-0a31-46fc-8c5c-c8d9dc8bfdde,2016-07-07T02:30:00+00:00,Nneka Ogwumike
7870,7870,Chelsea,Gray,ca6b54e3-612d-4523-9582-b88e675f58de,G,3,100.0,0.25,0.0,8,1,1,2,0,0,0,0,Sparks,1,1,94,22:37,8224,19060,fa1f121f-0a31-46fc-8c5c-c8d9dc8bfdde,2016-07-07T02:30:00+00:00,Chelsea Gray
7876,7876,Candace,Parker,e2992444-14b7-4cc1-9880-a874e676d7fd,F,20,71.4,0.667,50.0,5,3,0,1,1,0,0,2,Sparks,1,1,94,32:49:00,8224,19060,fa1f121f-0a31-46fc-8c5c-c8d9dc8bfdde,2016-07-07T02:30:00+00:00,Candace Parker
7887,7887,Tiffany,Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,G,20,100.0,0.5,80.0,1,2,1,0,5,0,0,0,Fever,0,0,88,25:29:00,8224,19060,fa1f121f-0a31-46fc-8c5c-c8d9dc8bfdde,2016-07-07T02:30:00+00:00,Tiffany Mitchell
7890,7890,Alyssa,Thomas,87a32879-a19b-4603-86ce-1c8b0e4484ad,F,4,0.0,0.2,0.0,0,6,4,0,5,0,0,1,Sun,1,1,93,28:20:00,6739,9518,f3467296-cb95-4e9a-9459-8c692e9b4f35,2016-07-07T23:00:00+00:00,Alyssa Thomas
7897,7897,Jasmine,Thomas,0ac8d024-ec11-4809-83f4-6277c1252617,G,4,100.0,0.2,0.0,7,5,1,0,2,0,0,3,Sun,1,1,93,28:52:00,6739,9518,f3467296-cb95-4e9a-9459-8c692e9b4f35,2016-07-07T23:00:00+00:00,Jasmine Thomas
7900,7900,Courtney,Williams,45e35318-295a-4e1c-bfc6-c7b295ed5066,G,15,100.0,0.5,100.0,1,5,2,1,2,0,0,1,Sun,1,1,93,24:20:00,6739,9518,f3467296-cb95-4e9a-9459-8c692e9b4f35,2016-07-07T23:00:00+00:00,Courtney Williams
7903,7903,Natasha,Howard,46479ac7-5745-40d2-abc8-7c660ea759e4,F,10,50.0,0.8,0.0,2,5,2,0,3,0,0,3,Lynx,0,0,89,20:20,6739,9518,f3467296-cb95-4e9a-9459-8c692e9b4f35,2016-07-07T23:00:00+00:00,Natasha Howard
7915,7915,Elizabeth,Williams,c8672dba-0deb-4cf1-8304-82365865edaa,C-F,10,50.0,0.25,0.0,1,7,1,1,2,0,0,3,Dream,1,1,95,42:42:00,6745,18047,6af23d3d-d106-4c22-82e3-15da2b21fbc4,2016-07-08T23:30:00+00:00,Elizabeth Williams
7916,7916,Layshia,Clarendon,b77b40a2-5844-48c0-bae2-5067516b2acf,G,12,83.3,0.33299999999999996,100.0,4,5,1,2,4,0,0,0,Dream,1,1,95,40:42:00,6745,18047,6af23d3d-d106-4c22-82e3-15da2b21fbc4,2016-07-08T23:30:00+00:00,Layshia Clarendon
7925,7925,Damiris,Dantas,e040354c-4d44-405c-a7ac-d4d2cf9062e8,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Dream,1,1,95,0,6745,18047,6af23d3d-d106-4c22-82e3-15da2b21fbc4,2016-07-08T23:30:00+00:00,Damiris Dantas
7942,7942,Betnijah,Laney,3d0a61e8-8f8f-48a8-bfa3-d9c3171c819f,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sky,1,0,85,0,5633,17500,e425c46b-0c23-4803-a206-549770e178e9,2016-07-09T00:30:00+00:00,Betnijah Laney
7947,7947,Allie,Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,G,29,100.0,0.5,66.7,3,0,0,1,1,0,0,2,Sky,1,0,85,30:22:00,5633,17500,e425c46b-0c23-4803-a206-549770e178e9,2016-07-09T00:30:00+00:00,Allie Quigley
7950,7950,Cheyenne,Parker,4a97e708-71e5-4d58-b1e8-883adf027925,F,3,50.0,0.5,0.0,1,6,3,1,2,0,0,0,Sky,1,0,85,15:39,5633,17500,e425c46b-0c23-4803-a206-549770e178e9,2016-07-09T00:30:00+00:00,Cheyenne Parker
7952,7952,Courtney,Vandersloot,b61f397f-0cb5-49db-9e88-f91991757203,G,0,0.0,0.0,0.0,2,1,0,0,1,0,0,1,Sky,1,0,85,9:38,5633,17500,e425c46b-0c23-4803-a206-549770e178e9,2016-07-09T00:30:00+00:00,Courtney Vandersloot
7979,7979,Dearica,Hamby,693b6941-8999-40bb-a3a2-b77c34f1dc78,F,9,75.0,0.429,0.0,1,7,2,0,2,0,0,1,Stars,1,0,68,30:35:00,8955,18418,405e2be4-cfd6-4026-b10a-9c53a6e0b45b,2016-07-09T01:00:00+00:00,Dearica Hamby
7984,7984,Jewell,Loyd,0825c65d-b903-4dd3-8206-e5f7d31bb2b8,G,15,100.0,0.556,50.0,3,3,2,1,0,0,0,3,Storm,0,1,78,30:23:00,8955,18418,405e2be4-cfd6-4026-b10a-9c53a6e0b45b,2016-07-09T01:00:00+00:00,Jewell Loyd
7985,7985,Alysha,Clark,b478ebc6-8b1f-4d39-9707-048d24a88c26,F,11,0.0,1.0,14.3,5,3,1,1,1,0,0,0,Storm,0,1,78,30:31:00,8955,18418,405e2be4-cfd6-4026-b10a-9c53a6e0b45b,2016-07-09T01:00:00+00:00,Alysha Clark
7988,7988,Breanna,Stewart,6fa763e6-846f-4f9d-a4ce-256d8b328424,F,21,87.5,0.778,0.0,4,7,0,2,3,0,0,4,Storm,0,1,78,33:43:00,8955,18418,405e2be4-cfd6-4026-b10a-9c53a6e0b45b,2016-07-09T01:00:00+00:00,Breanna Stewart
7997,7997,Diana,Taurasi,d9bce234-085d-4b85-be5f-9b7020b82e69,G,13,100.0,0.5,37.5,0,2,0,0,2,0,0,5,Mercury,1,0,60,24:24:00,10371,18055,5df94286-cc47-4f8c-802c-5d3a937e3cea,2016-07-09T02:00:00+00:00,Diana Taurasi
8002,8002,Candice,Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,F,0,0.0,0.0,0.0,0,4,0,0,0,0,0,2,Mercury,1,0,60,17:21,10371,18055,5df94286-cc47-4f8c-802c-5d3a937e3cea,2016-07-09T02:00:00+00:00,Candice Dupree
8011,8011,Tiffany,Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,G,12,100.0,0.5710000000000001,0.0,3,2,0,3,2,0,0,2,Fever,0,1,78,28:54:00,10371,18055,5df94286-cc47-4f8c-802c-5d3a937e3cea,2016-07-09T02:00:00+00:00,Tiffany Mitchell
8028,8028,Natasha,Howard,46479ac7-5745-40d2-abc8-7c660ea759e4,F,12,50.0,0.7140000000000001,0.0,1,9,2,2,3,0,0,0,Lynx,1,1,93,20:39,7613,19356,62ad54cd-3ff0-47f3-854c-3a403f7e726d,2016-07-10T00:00:00+00:00,Natasha Howard
8041,8041,Alyssa,Thomas,87a32879-a19b-4603-86ce-1c8b0e4484ad,F,19,75.0,0.667,0.0,0,4,1,3,2,0,0,2,Sun,1,0,63,31:50:00,5857,9518,cf1694d8-dbaf-4d56-af74-fbb74eed93b7,2016-07-10T17:00:00+00:00,Alyssa Thomas
8042,8042,Courtney,Williams,45e35318-295a-4e1c-bfc6-c7b295ed5066,G,6,0.0,0.375,0.0,1,2,1,1,1,0,0,0,Sun,1,0,63,13:19,5857,9518,cf1694d8-dbaf-4d56-af74-fbb74eed93b7,2016-07-10T17:00:00+00:00,Courtney Williams
8044,8044,Jasmine,Thomas,0ac8d024-ec11-4809-83f4-6277c1252617,G,8,100.0,0.75,0.0,2,5,1,0,3,0,0,6,Sun,1,0,63,34:55:00,5857,9518,cf1694d8-dbaf-4d56-af74-fbb74eed93b7,2016-07-10T17:00:00+00:00,Jasmine Thomas
8056,8056,Elizabeth,Williams,c8672dba-0deb-4cf1-8304-82365865edaa,C-F,10,100.0,0.33299999999999996,0.0,2,7,3,2,2,0,0,2,Dream,0,1,67,35:36:00,5857,9518,cf1694d8-dbaf-4d56-af74-fbb74eed93b7,2016-07-10T17:00:00+00:00,Elizabeth Williams
8057,8057,Damiris,Dantas,e040354c-4d44-405c-a7ac-d4d2cf9062e8,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Dream,0,1,67,0,5857,9518,cf1694d8-dbaf-4d56-af74-fbb74eed93b7,2016-07-10T17:00:00+00:00,Damiris Dantas
8063,8063,Layshia,Clarendon,b77b40a2-5844-48c0-bae2-5067516b2acf,G,6,100.0,0.4,0.0,0,4,1,0,2,0,0,3,Dream,0,1,67,29:44:00,5857,9518,cf1694d8-dbaf-4d56-af74-fbb74eed93b7,2016-07-10T17:00:00+00:00,Layshia Clarendon
8091,8091,Dearica,Hamby,693b6941-8999-40bb-a3a2-b77c34f1dc78,F,6,66.7,0.28600000000000003,0.0,0,9,3,0,3,0,0,1,Stars,0,0,65,33:36:00,9790,19812,73e9e59b-5234-4b97-9ef6-94771e6c7cd5,2016-07-10T19:00:00+00:00,Dearica Hamby
8093,8093,Betnijah,Laney,3d0a61e8-8f8f-48a8-bfa3-d9c3171c819f,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sky,1,1,100,0,7021,17500,7ba053a1-5d9f-4399-8ce0-678039b46a8c,2016-07-10T22:00:00+00:00,Betnijah Laney
8095,8095,Cheyenne,Parker,4a97e708-71e5-4d58-b1e8-883adf027925,F,2,0.0,0.25,0.0,2,5,2,0,4,0,0,1,Sky,1,1,100,16:59,7021,17500,7ba053a1-5d9f-4399-8ce0-678039b46a8c,2016-07-10T22:00:00+00:00,Cheyenne Parker
8100,8100,Courtney,Vandersloot,b61f397f-0cb5-49db-9e88-f91991757203,G,12,83.3,0.33299999999999996,100.0,7,5,0,3,2,0,0,1,Sky,1,1,100,20:58,7021,17500,7ba053a1-5d9f-4399-8ce0-678039b46a8c,2016-07-10T22:00:00+00:00,Courtney Vandersloot
8103,8103,Allie,Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,G,21,100.0,0.5710000000000001,33.3,5,3,1,1,0,0,0,1,Sky,1,1,100,29:15:00,7021,17500,7ba053a1-5d9f-4399-8ce0-678039b46a8c,2016-07-10T22:00:00+00:00,Allie Quigley
8106,8106,Diana,Taurasi,d9bce234-085d-4b85-be5f-9b7020b82e69,G,26,100.0,0.444,50.0,6,2,0,3,3,0,0,2,Mercury,0,0,95,32:37:00,7021,17500,7ba053a1-5d9f-4399-8ce0-678039b46a8c,2016-07-10T22:00:00+00:00,Diana Taurasi
8111,8111,Candice,Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,F,15,100.0,0.5379999999999999,0.0,2,7,1,0,0,0,0,0,Mercury,0,0,95,31:45:00,7021,17500,7ba053a1-5d9f-4399-8ce0-678039b46a8c,2016-07-10T22:00:00+00:00,Candice Dupree
8123,8123,Jewell,Loyd,0825c65d-b903-4dd3-8206-e5f7d31bb2b8,G,10,100.0,0.444,0.0,1,3,2,1,3,0,0,1,Storm,1,0,82,27:21:00,5975,17072,ce62437a-8129-4c98-909a-c4edfb41562b,2016-07-10T23:00:00+00:00,Jewell Loyd
8124,8124,Breanna,Stewart,6fa763e6-846f-4f9d-a4ce-256d8b328424,F,32,66.7,0.7,80.0,5,11,1,0,0,0,0,4,Storm,1,0,82,37:17:00,5975,17072,ce62437a-8129-4c98-909a-c4edfb41562b,2016-07-10T23:00:00+00:00,Breanna Stewart
8125,8125,Alysha,Clark,b478ebc6-8b1f-4d39-9707-048d24a88c26,F,11,0.0,0.25,50.0,2,1,1,0,3,0,0,1,Storm,1,0,82,27:52:00,5975,17072,ce62437a-8129-4c98-909a-c4edfb41562b,2016-07-10T23:00:00+00:00,Alysha Clark
8130,8130,Tiffany,Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,G,11,100.0,0.75,25.0,3,0,0,0,3,0,0,2,Fever,0,1,93,20:41,5975,17072,ce62437a-8129-4c98-909a-c4edfb41562b,2016-07-10T23:00:00+00:00,Tiffany Mitchell
8140,8140,Nneka,Ogwumike,e49da6d1-dd65-44f9-9a5f-d60010d8c384,F,22,50.0,0.7140000000000001,0.0,2,7,1,0,2,0,0,3,Sparks,1,1,93,30:21:00,19076,19060,f41e9474-101e-4e4f-b3fd-b5f81e6cd0f4,2016-07-10T23:00:00+00:00,Nneka Ogwumike
8148,8148,Chelsea,Gray,ca6b54e3-612d-4523-9582-b88e675f58de,G,2,0.0,0.25,0.0,3,1,1,0,0,0,0,0,Sparks,1,1,93,11:32,19076,19060,f41e9474-101e-4e4f-b3fd-b5f81e6cd0f4,2016-07-10T23:00:00+00:00,Chelsea Gray
8151,8151,Candace,Parker,e2992444-14b7-4cc1-9880-a874e676d7fd,F,26,66.7,0.556,57.1,9,11,3,1,2,0,0,5,Sparks,1,1,93,32:27:00,19076,19060,f41e9474-101e-4e4f-b3fd-b5f81e6cd0f4,2016-07-10T23:00:00+00:00,Candace Parker
8152,8152,Kahleah,Copper,6434f048-1c61-4a79-a990-73f51f46245e,F-G,13,100.0,0.8,100.0,1,2,0,1,0,0,0,0,Mystics,0,0,82,18:41,19076,19060,f41e9474-101e-4e4f-b3fd-b5f81e6cd0f4,2016-07-10T23:00:00+00:00,Kahleah Copper
8153,8153,Tianna,Hawkins,91d7d573-663f-4d1d-98f7-64644f25a896,F,3,0.0,0.0,100.0,1,0,0,0,3,0,0,0,Mystics,0,0,82,6:48,19076,19060,f41e9474-101e-4e4f-b3fd-b5f81e6cd0f4,2016-07-10T23:00:00+00:00,Tianna Hawkins
8161,8161,Emma,Meesseman,7ae3b3fc-2bf3-4600-abd6-c5511f140246,C,24,100.0,0.625,0.0,6,7,5,3,3,0,0,2,Mystics,0,0,82,31:25:00,19076,19060,f41e9474-101e-4e4f-b3fd-b5f81e6cd0f4,2016-07-10T23:00:00+00:00,Emma Meesseman
8172,8172,Dearica,Hamby,693b6941-8999-40bb-a3a2-b77c34f1dc78,F,0,0.0,0.0,0.0,2,5,1,1,0,0,0,1,Stars,1,0,57,22:09,11171,18418,d5707a7c-ae7e-47c7-bb37-45fd3fd8877c,2016-07-12T16:30:00+00:00,Dearica Hamby
8181,8181,Natasha,Howard,46479ac7-5745-40d2-abc8-7c660ea759e4,F,6,66.7,0.33299999999999996,0.0,1,4,0,0,3,0,0,0,Lynx,0,1,81,16:50,11171,18418,d5707a7c-ae7e-47c7-bb37-45fd3fd8877c,2016-07-12T16:30:00+00:00,Natasha Howard
8208,8208,Layshia,Clarendon,b77b40a2-5844-48c0-bae2-5067516b2acf,G,6,100.0,0.5,0.0,3,1,0,0,1,0,0,2,Dream,0,0,62,20:52,11317,19812,d46f7fec-26c2-4762-975f-74eb00e70e11,2016-07-13T15:00:00+00:00,Layshia Clarendon
8210,8210,Elizabeth,Williams,c8672dba-0deb-4cf1-8304-82365865edaa,C-F,7,75.0,0.28600000000000003,0.0,2,6,4,2,2,0,0,1,Dream,0,0,62,29:10:00,11317,19812,d46f7fec-26c2-4762-975f-74eb00e70e11,2016-07-13T15:00:00+00:00,Elizabeth Williams
8211,8211,Damiris,Dantas,e040354c-4d44-405c-a7ac-d4d2cf9062e8,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Dream,0,0,62,0,11317,19812,d46f7fec-26c2-4762-975f-74eb00e70e11,2016-07-13T15:00:00+00:00,Damiris Dantas
8219,8219,Tiffany,Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,G,2,0.0,0.16699999999999998,0.0,2,3,1,0,1,0,0,2,Fever,1,0,64,18:22,12272,18165,3de03f61-883e-4430-954f-15d2c0293466,2016-07-13T16:00:00+00:00,Tiffany Mitchell
8233,8233,Courtney,Williams,45e35318-295a-4e1c-bfc6-c7b295ed5066,G,8,100.0,0.75,0.0,0,3,1,0,0,0,0,1,Sun,0,1,86,12:09,12272,18165,3de03f61-883e-4430-954f-15d2c0293466,2016-07-13T16:00:00+00:00,Courtney Williams
8234,8234,Alyssa,Thomas,87a32879-a19b-4603-86ce-1c8b0e4484ad,F,14,66.7,0.455,0.0,4,7,2,0,0,0,0,0,Sun,0,1,86,26:30:00,12272,18165,3de03f61-883e-4430-954f-15d2c0293466,2016-07-13T16:00:00+00:00,Alyssa Thomas
8235,8235,Jasmine,Thomas,0ac8d024-ec11-4809-83f4-6277c1252617,G,7,50.0,0.3,0.0,6,7,1,1,3,0,0,3,Sun,0,1,86,37:21:00,12272,18165,3de03f61-883e-4430-954f-15d2c0293466,2016-07-13T16:00:00+00:00,Jasmine Thomas
8239,8239,Cheyenne,Parker,4a97e708-71e5-4d58-b1e8-883adf027925,F,10,0.0,0.7140000000000001,0.0,0,2,1,0,2,0,0,1,Sky,1,0,67,22:22,16444,17500,79663d5d-2d48-484d-94dc-84088750b86a,2016-07-13T16:30:00+00:00,Cheyenne Parker
8243,8243,Allie,Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,G,13,0.0,0.5,50.0,2,1,0,0,0,0,0,1,Sky,1,0,67,26:54:00,16444,17500,79663d5d-2d48-484d-94dc-84088750b86a,2016-07-13T16:30:00+00:00,Allie Quigley
8246,8246,Betnijah,Laney,3d0a61e8-8f8f-48a8-bfa3-d9c3171c819f,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sky,1,0,67,0,16444,17500,79663d5d-2d48-484d-94dc-84088750b86a,2016-07-13T16:30:00+00:00,Betnijah Laney
8249,8249,Courtney,Vandersloot,b61f397f-0cb5-49db-9e88-f91991757203,G,7,75.0,0.667,0.0,5,3,1,1,0,0,0,2,Sky,1,0,67,23:00,16444,17500,79663d5d-2d48-484d-94dc-84088750b86a,2016-07-13T16:30:00+00:00,Courtney Vandersloot
8251,8251,Chelsea,Gray,ca6b54e3-612d-4523-9582-b88e675f58de,G,4,0.0,0.667,0.0,6,3,0,0,0,0,0,2,Sparks,0,1,77,14:13,16444,17500,79663d5d-2d48-484d-94dc-84088750b86a,2016-07-13T16:30:00+00:00,Chelsea Gray
8254,8254,Candace,Parker,e2992444-14b7-4cc1-9880-a874e676d7fd,F,11,100.0,0.375,33.3,9,7,0,1,3,0,0,3,Sparks,0,1,77,33:44:00,16444,17500,79663d5d-2d48-484d-94dc-84088750b86a,2016-07-13T16:30:00+00:00,Candace Parker
8259,8259,Nneka,Ogwumike,e49da6d1-dd65-44f9-9a5f-d60010d8c384,F,20,0.0,0.909,0.0,2,11,1,2,1,0,0,3,Sparks,0,1,77,33:11:00,16444,17500,79663d5d-2d48-484d-94dc-84088750b86a,2016-07-13T16:30:00+00:00,Nneka Ogwumike
8263,8263,Candice,Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Mercury,1,1,78,0,10628,18055,20d475fa-9da1-449f-960e-7f6d42504d7a,2016-07-13T19:30:00+00:00,Candice Dupree
8272,8272,Diana,Taurasi,d9bce234-085d-4b85-be5f-9b7020b82e69,G,18,77.8,0.14300000000000002,27.3,6,6,0,2,4,0,1,2,Mercury,1,1,78,35:12:00,10628,18055,20d475fa-9da1-449f-960e-7f6d42504d7a,2016-07-13T19:30:00+00:00,Diana Taurasi
8277,8277,Kahleah,Copper,6434f048-1c61-4a79-a990-73f51f46245e,F-G,6,50.0,0.5,0.0,3,7,0,0,1,0,0,1,Mystics,0,0,74,24:24:00,10628,18055,20d475fa-9da1-449f-960e-7f6d42504d7a,2016-07-13T19:30:00+00:00,Kahleah Copper
8278,8278,Emma,Meesseman,7ae3b3fc-2bf3-4600-abd6-c5511f140246,C,22,66.7,0.467,100.0,0,4,1,0,3,0,0,2,Mystics,0,0,74,27:06:00,10628,18055,20d475fa-9da1-449f-960e-7f6d42504d7a,2016-07-13T19:30:00+00:00,Emma Meesseman
8282,8282,Tianna,Hawkins,91d7d573-663f-4d1d-98f7-64644f25a896,F,6,100.0,0.667,0.0,1,5,3,0,2,0,1,0,Mystics,0,0,74,11:34,10628,18055,20d475fa-9da1-449f-960e-7f6d42504d7a,2016-07-13T19:30:00+00:00,Tianna Hawkins
8289,8289,Jasmine,Thomas,0ac8d024-ec11-4809-83f4-6277c1252617,G,12,0.0,0.429,50.0,5,1,0,2,4,0,0,4,Sun,1,0,92,41:47:00,6430,9518,169c6934-447e-4286-ba68-406747c82c40,2016-07-15T23:00:00+00:00,Jasmine Thomas
8295,8295,Alyssa,Thomas,87a32879-a19b-4603-86ce-1c8b0e4484ad,F,17,60.0,0.5,0.0,2,12,4,2,5,0,0,3,Sun,1,0,92,35:48:00,6430,9518,169c6934-447e-4286-ba68-406747c82c40,2016-07-15T23:00:00+00:00,Alyssa Thomas
8296,8296,Courtney,Williams,45e35318-295a-4e1c-bfc6-c7b295ed5066,G,3,0.0,0.0,50.0,2,1,0,0,1,0,0,0,Sun,1,0,92,10:53,6430,9518,169c6934-447e-4286-ba68-406747c82c40,2016-07-15T23:00:00+00:00,Courtney Williams
8298,8298,Nneka,Ogwumike,e49da6d1-dd65-44f9-9a5f-d60010d8c384,F,22,100.0,0.7,100.0,2,10,2,1,5,0,1,5,Sparks,0,1,98,30:17:00,6430,9518,169c6934-447e-4286-ba68-406747c82c40,2016-07-15T23:00:00+00:00,Nneka Ogwumike
8303,8303,Candace,Parker,e2992444-14b7-4cc1-9880-a874e676d7fd,F,6,0.0,0.429,0.0,7,5,1,1,3,0,0,4,Sparks,0,1,98,36:29:00,6430,9518,169c6934-447e-4286-ba68-406747c82c40,2016-07-15T23:00:00+00:00,Candace Parker
8305,8305,Chelsea,Gray,ca6b54e3-612d-4523-9582-b88e675f58de,G,2,0.0,0.5,0.0,1,0,0,0,1,0,0,0,Sparks,0,1,98,13:54,6430,9518,169c6934-447e-4286-ba68-406747c82c40,2016-07-15T23:00:00+00:00,Chelsea Gray
8317,8317,Tiffany,Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,G,5,0.0,0.33299999999999996,33.3,1,3,0,0,2,0,0,4,Fever,1,1,78,19:37,8612,18165,fdafde53-b3d8-4846-8d80-e821e941c2e0,2016-07-15T23:00:00+00:00,Tiffany Mitchell
8322,8322,Layshia,Clarendon,b77b40a2-5844-48c0-bae2-5067516b2acf,G,8,0.0,0.5,0.0,1,3,2,0,2,0,0,3,Dream,0,0,72,25:28:00,8612,18165,fdafde53-b3d8-4846-8d80-e821e941c2e0,2016-07-15T23:00:00+00:00,Layshia Clarendon
8330,8330,Damiris,Dantas,e040354c-4d44-405c-a7ac-d4d2cf9062e8,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Dream,0,0,72,0,8612,18165,fdafde53-b3d8-4846-8d80-e821e941c2e0,2016-07-15T23:00:00+00:00,Damiris Dantas
8331,8331,Elizabeth,Williams,c8672dba-0deb-4cf1-8304-82365865edaa,C-F,9,50.0,0.5710000000000001,0.0,2,8,2,2,3,0,0,1,Dream,0,0,72,38:06:00,8612,18165,fdafde53-b3d8-4846-8d80-e821e941c2e0,2016-07-15T23:00:00+00:00,Elizabeth Williams
8342,8342,Natasha,Howard,46479ac7-5745-40d2-abc8-7c660ea759e4,F,3,75.0,0.0,0.0,0,2,1,0,1,0,0,0,Lynx,1,1,88,8:00,8123,19356,28790e4e-4ba9-40ae-9c43-bd31eef20be3,2016-07-16T00:00:00+00:00,Natasha Howard
8364,8364,Betnijah,Laney,3d0a61e8-8f8f-48a8-bfa3-d9c3171c819f,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sky,1,1,84,0,6012,17500,7fd993fa-9f8f-4e20-ac80-dbbb7c91103c,2016-07-16T00:30:00+00:00,Betnijah Laney
8365,8365,Allie,Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,G,10,0.0,0.28600000000000003,66.7,2,2,1,0,2,0,0,1,Sky,1,1,84,25:01:00,6012,17500,7fd993fa-9f8f-4e20-ac80-dbbb7c91103c,2016-07-16T00:30:00+00:00,Allie Quigley
8368,8368,Cheyenne,Parker,4a97e708-71e5-4d58-b1e8-883adf027925,F,7,50.0,0.4,0.0,0,4,2,0,0,0,0,2,Sky,1,1,84,19:39,6012,17500,7fd993fa-9f8f-4e20-ac80-dbbb7c91103c,2016-07-16T00:30:00+00:00,Cheyenne Parker
8369,8369,Courtney,Vandersloot,b61f397f-0cb5-49db-9e88-f91991757203,G,8,0.0,0.5,40.0,5,1,0,1,1,0,0,0,Sky,1,1,84,15:36,6012,17500,7fd993fa-9f8f-4e20-ac80-dbbb7c91103c,2016-07-16T00:30:00+00:00,Courtney Vandersloot
8384,8384,Breanna,Stewart,6fa763e6-846f-4f9d-a4ce-256d8b328424,F,10,100.0,0.429,33.3,8,7,2,2,1,0,0,0,Storm,1,1,80,35:23:00,9686,17072,ff119f3b-0e1f-4336-982b-c153799995cf,2016-07-16T02:00:00+00:00,Breanna Stewart
8388,8388,Alysha,Clark,b478ebc6-8b1f-4d39-9707-048d24a88c26,F,8,100.0,0.667,50.0,0,6,2,0,3,0,0,1,Storm,1,1,80,22:43,9686,17072,ff119f3b-0e1f-4336-982b-c153799995cf,2016-07-16T02:00:00+00:00,Alysha Clark
8392,8392,Jewell,Loyd,0825c65d-b903-4dd3-8206-e5f7d31bb2b8,G,26,100.0,0.643,66.7,3,2,0,2,1,0,0,2,Storm,1,1,80,31:53:00,9686,17072,ff119f3b-0e1f-4336-982b-c153799995cf,2016-07-16T02:00:00+00:00,Jewell Loyd
8395,8395,Tianna,Hawkins,91d7d573-663f-4d1d-98f7-64644f25a896,F,0,0.0,0.0,0.0,0,2,1,0,3,0,0,1,Mystics,0,0,51,13:38,9686,17072,ff119f3b-0e1f-4336-982b-c153799995cf,2016-07-16T02:00:00+00:00,Tianna Hawkins
