,First_Name,Last_Name,player_name,player_id,Points,Free_Throw_Percent,Two_Pt_Percent,Three_Pt_Percent,Assists,Rebounds,Offensive_Rebounds,Steals,Personal_Fouls,Flagrant_Fouls,Tech_Fouls,Turnovers,Home_Away,win,Min_played,total_sec_played
8764,Jia,Perkins,Jia Perkins,3031d400-2c3c-414c-90be-779628f7f27b,2,100.0,0.0,0.0,1,2,1,2,2,0,0,0,1,1,18:56,1136.0
8767,Jewell,Loyd,Jewell Loyd,0825c65d-b903-4dd3-8206-e5f7d31bb2b8,16,100.0,0.4,50.0,3,2,0,1,1,0,0,3,0,0,31:58:00,1918.0
8768,Abby,Bishop,Abby Bishop,153e268d-f95d-4437-ab1c-cfb59df9a4ea,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,2:13,133.0
8769,Kaleena,Mosqueda-Lewis,Kaleena Mosqueda-Lewis,7d98a8fc-8d83-4ad0-b945-be8aefc857af,3,0.0,0.0,25.0,2,0,0,1,2,0,0,2,0,0,11:51,711.0
8770,Krystal,Thomas,Krystal Thomas,4bb8bfae-0b5a-4fcc-8b6c-179b82e7e75f,0,0.0,0.0,0.0,0,1,1,1,2,0,0,0,0,0,8:24,504.0
8771,Alysha,Clark,Alysha Clark,b478ebc6-8b1f-4d39-9707-048d24a88c26,10,0.0,0.4,100.0,0,3,2,2,5,0,0,1,0,0,31:41:00,1901.0
8773,Noelle,Quinn,Noelle Quinn,aa8d7e9a-1006-4091-93cb-4eb7fa52becc,2,100.0,0.0,0.0,0,0,0,0,2,0,0,2,0,0,9:23,563.0
8774,Crystal,Langhorne,Crystal Langhorne,8305dae8-d67f-48ce-8ba1-e892bd7c4339,7,50.0,0.429,0.0,3,8,2,0,3,0,0,1,0,0,31:36:00,1896.0
8775,Sue,Bird,Sue Bird,98e388da-9dca-4478-975c-a6702f57a9ca,16,100.0,0.6,50.0,8,2,0,1,1,0,0,1,0,0,35:07:00,2107.0
8776,Breanna,Stewart,Breanna Stewart,6fa763e6-846f-4f9d-a4ce-256d8b328424,18,84.6,0.2,25.0,1,8,2,1,3,0,0,4,0,0,37:47:00,2267.0
8777,Jamierra,Faulkner,Jamierra Faulkner,cd0854e7-1f8b-4a3a-b88b-0c5468cd70f7,4,0.0,0.5,0.0,3,3,1,1,2,0,0,5,1,0,13:54,834.0
8778,Elena,Delle Donne,Elena Delle Donne,8dc72518-7da4-4803-b9c6-bec3a6cf6fd6,20,100.0,0.556,33.3,0,4,0,1,2,0,0,1,1,0,37:06:00,2226.0
8779,Jessica,Breland,Jessica Breland,897d2576-c2c5-4f86-83d4-a808ace96065,13,75.0,0.625,0.0,0,8,2,1,2,0,0,1,1,0,29:56:00,1796.0
8780,Allie,Quigley,Allie Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,11,0.0,0.667,50.0,3,0,0,1,1,0,0,2,1,0,16:47,1007.0
8782,Courtney,Vandersloot,Courtney Vandersloot,b61f397f-0cb5-49db-9e88-f91991757203,7,100.0,0.25,0.0,6,2,0,0,3,0,0,1,1,0,26:06:00,1566.0
8783,Tamera,Young,Tamera Young,1b5f5051-84f1-409c-8e0f-fe6ed00ff126,14,100.0,0.6,0.0,1,6,2,1,5,0,0,2,1,0,28:20:00,1700.0
8785,Imani,Boyette,Imani Boyette,9d31d9cc-f287-4d91-a739-f76ccc88a55a,4,0.0,0.5,0.0,2,5,1,0,2,0,0,1,1,0,18:00,1080.0
8787,Cappie,Pondexter,Cappie Pondexter,8641b2d8-daa9-4c6f-803d-7d9fb2eef35a,16,100.0,0.5,100.0,0,1,0,0,2,0,0,2,1,0,29:51:00,1791.0
8789,Chiney,Ogwumike,Chiney Ogwumike,26c1455a-af5d-46b0-b2c6-6c804033ccc7,10,100.0,0.8,0.0,0,3,0,0,5,0,0,1,0,1,14:42,882.0
8790,Camille,Little,Camille Little,9951fcfb-8d31-44e5-ba85-c41ed724763d,0,0.0,0.0,0.0,2,3,0,1,1,0,0,3,0,1,24:30:00,1470.0
8791,Alyssa,Thomas,Alyssa Thomas,87a32879-a19b-4603-86ce-1c8b0e4484ad,16,100.0,0.429,0.0,2,5,2,2,1,0,0,0,0,1,36:01:00,2161.0
8792,Morgan,Tuck,Morgan Tuck,58baa67f-6372-407c-b061-321934358331,9,100.0,0.8,0.0,0,1,1,0,1,0,0,1,0,1,12:57,777.0
8793,Courtney,Williams,Courtney Williams,45e35318-295a-4e1c-bfc6-c7b295ed5066,0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,3:52,232.0
8795,Alex,Bentley,Alex Bentley,208ce658-9579-408a-92b5-9c69a950f1be,21,83.3,0.7140000000000001,40.0,3,2,0,0,1,0,0,1,0,1,27:02:00,1622.0
8796,Jonquel,Jones,Jonquel Jones,8a438358-fbe0-4797-921f-add82eddf789,20,88.9,0.5,0.0,0,10,4,3,2,0,0,0,0,1,27:51:00,1671.0
8797,Kelly,Faris,Kelly Faris,cb9c30c7-a8d6-4377-bfb6-065425e07322,2,0.0,1.0,0.0,4,0,0,3,3,0,0,0,0,1,14:56,896.0
8799,Shekinna,Stricklen,Shekinna Stricklen,fec2625c-b15d-4dcf-b476-78456c3572b6,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,3:59,239.0
8800,Jasmine,Thomas,Jasmine Thomas,0ac8d024-ec11-4809-83f4-6277c1252617,16,100.0,0.4,40.0,8,4,0,0,3,0,0,1,0,1,34:10:00,2050.0
8801,Courtney,Williams,Courtney Williams,45e35318-295a-4e1c-bfc6-c7b295ed5066,12,0.0,0.75,0.0,2,5,2,0,1,0,0,1,1,1,20:30,1230.0
8802,Jonquel,Jones,Jonquel Jones,8a438358-fbe0-4797-921f-add82eddf789,6,50.0,0.5,50.0,1,1,0,2,0,0,0,0,1,1,15:12,912.0
8803,Kelly,Faris,Kelly Faris,cb9c30c7-a8d6-4377-bfb6-065425e07322,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,3:08,188.0
8805,Shekinna,Stricklen,Shekinna Stricklen,fec2625c-b15d-4dcf-b476-78456c3572b6,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,1,6:02,362.0
8806,Alyssa,Thomas,Alyssa Thomas,87a32879-a19b-4603-86ce-1c8b0e4484ad,15,33.3,0.7,0.0,2,6,4,0,2,0,0,4,1,1,30:50:00,1850.0
8807,Alex,Bentley,Alex Bentley,208ce658-9579-408a-92b5-9c69a950f1be,12,66.7,0.5,40.0,4,0,0,1,4,0,0,0,1,1,27:07:00,1627.0
8808,Camille,Little,Camille Little,9951fcfb-8d31-44e5-ba85-c41ed724763d,10,60.0,0.222,50.0,1,1,0,1,3,0,0,1,1,1,26:48:00,1608.0
8809,Chiney,Ogwumike,Chiney Ogwumike,26c1455a-af5d-46b0-b2c6-6c804033ccc7,11,87.5,0.25,0.0,0,10,6,1,3,0,0,2,1,1,29:00:00,1740.0
8810,Jasmine,Thomas,Jasmine Thomas,0ac8d024-ec11-4809-83f4-6277c1252617,12,100.0,0.33299999999999996,66.7,6,3,0,1,4,0,0,3,1,1,32:23:00,1943.0
8812,Morgan,Tuck,Morgan Tuck,58baa67f-6372-407c-b061-321934358331,6,100.0,0.33299999999999996,0.0,1,2,0,0,3,0,0,2,1,1,9:00,540.0
8813,Seimone,Augustus,Seimone Augustus,65437be0-ee65-4ef1-8629-9bb9ba019747,11,75.0,0.5710000000000001,0.0,2,3,0,1,3,0,0,2,0,0,29:27:00,1767.0
8814,Renee,Montgomery,Renee Montgomery,d8ef9679-5f87-49ad-862d-75b4f5b03383,4,66.7,0.2,0.0,2,2,0,0,1,0,0,3,0,0,17:21,1041.0
8815,Janel,McCarville,Janel McCarville,8b0b0092-3677-4f4b-9726-4f078c9f9c09,2,0.0,0.25,0.0,1,2,1,1,1,0,0,1,0,0,12:53,773.0
8816,Lindsay,Whalen,Lindsay Whalen,3f53a238-b4df-4861-b260-73fc309d6e94,16,100.0,0.857,0.0,3,1,0,0,0,0,0,6,0,0,22:39,1359.0
8817,Natasha,Howard,Natasha Howard,46479ac7-5745-40d2-abc8-7c660ea759e4,5,100.0,0.4,0.0,0,1,0,1,4,0,0,0,0,0,6:45,405.0
8818,Sylvia,Fowles,Sylvia Fowles,f607fa8c-8b49-493d-9dac-18654474e6ad,16,100.0,0.667,0.0,0,7,3,3,4,0,0,4,0,0,33:15:00,1995.0
8819,Keisha,Hampton,Keisha Hampton,a76f90f6-149d-4c8f-84d4-c5a65f480f81,4,0.0,1.0,0.0,0,1,1,1,1,0,0,0,0,0,6:27,387.0
8820,Jia,Perkins,Jia Perkins,3031d400-2c3c-414c-90be-779628f7f27b,8,0.0,0.667,0.0,2,0,0,0,0,0,0,1,0,0,18:49,1129.0
8821,Rebekkah,Brunson,Rebekkah Brunson,d14c93b3-2d44-4dd2-b41c-ad44519d87b1,6,0.0,0.6,0.0,0,11,3,1,3,0,0,0,0,0,26:51:00,1611.0
8825,Maya,Moore,Maya Moore,43f98360-7930-4fe5-b49a-1c9fd3b0c5c7,8,100.0,0.33299999999999996,16.7,3,5,3,0,5,0,0,1,0,0,25:33:00,1533.0
8826,Dearica,Hamby,Dearica Hamby,693b6941-8999-40bb-a3a2-b77c34f1dc78,0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,1,0,10:16,616.0
8827,Moriah,Jefferson,Moriah Jefferson,564b47ed-ae1e-442b-b949-82164f36b079,16,100.0,0.25,50.0,4,4,0,3,2,0,0,3,1,0,33:02:00,1982.0
8828,Alex,Montgomery,Alex Montgomery,6bbfe6bb-63c6-4eb1-897b-f4e121b2e612,4,0.0,0.667,0.0,2,2,0,0,2,0,0,1,1,0,10:28,628.0
8829,Haley,Peters,Haley Peters,948bbd7b-a34a-442d-9e47-c6dda46ea10a,4,0.0,0.4,0.0,0,2,0,1,0,0,0,1,1,0,17:34,1054.0
8830,Vicki,Baugh,Vicki Baugh,9278c6ef-eb2c-4551-9b18-9f4af0b84372,0,0.0,0.0,0.0,1,2,0,0,1,0,0,0,1,0,5:04,304.0
8831,Kayla,Alexander,Kayla Alexander,431ad0c1-f516-4bb7-b2f9-3be4533a3c5b,7,60.0,0.4,0.0,1,4,3,0,0,0,0,0,1,0,16:49,1009.0
8832,Sydney,Colson,Sydney Colson,3bca6f7c-3910-4f27-9372-db6ccbc64157,6,0.0,0.6,0.0,4,2,2,1,4,0,0,1,1,0,23:46,1426.0
8833,Monique,Currie,Monique Currie,f280dbb0-5fea-46d4-ac39-45e6a2f08837,9,100.0,0.4,0.0,2,4,0,0,3,0,0,1,1,0,22:28,1348.0
8834,Jayne,Appel-Marinelli,Jayne Appel-Marinelli,96e50439-52bd-4952-9b63-42c59bf17aaa,17,83.3,0.6,0.0,1,8,2,0,4,0,0,1,1,0,26:52:00,1612.0
8836,Jazmon,Gwathmey,Jazmon Gwathmey,f5e0432c-a266-4fd9-b66f-31009341487d,5,66.7,0.0,100.0,3,2,0,0,2,0,0,0,1,0,14:16,856.0
8837,Astou,Ndour,Astou Ndour,3c7bca56-df7a-4a7f-9a2e-481c474e701d,9,50.0,0.5,66.7,0,6,2,2,2,0,0,2,1,0,19:25,1165.0
8839,Carolyn,Swords,Carolyn Swords,91369e98-52c7-4c2d-8489-fcc626aee7d1,4,0.0,0.667,0.0,2,1,1,0,4,0,0,3,0,1,17:07,1027.0
8840,Rebecca,Allen,Rebecca Allen,9848c81d-efc7-4927-bc18-98fd0e50c761,10,0.0,1.0,66.7,0,1,1,1,2,0,0,0,0,1,10:13,613.0
8841,Tanisha,Wright,Tanisha Wright,c8f2398d-ee12-4935-b481-1a0b3a955a9d,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,1,3:56,236.0
8843,Kiah,Stokes,Kiah Stokes,d3e817a8-9e72-44c2-a422-9d44a0b214d0,3,100.0,1.0,0.0,0,3,1,0,2,0,0,0,0,1,5:54,354.0
8844,Shavonte,Zellous,Shavonte Zellous,63f2ed0d-80ea-404a-8ab6-2f4b25d1a827,4,0.0,0.667,0.0,4,2,0,0,1,0,0,3,0,1,20:30,1230.0
8845,Sugar,Rodgers,Sugar Rodgers,07e0c644-8280-4e74-8546-0c9343f824e8,18,100.0,0.5,37.5,3,4,0,0,3,0,0,0,0,1,30:11:00,1811.0
8846,Amanda,Zahui B.,Amanda Zahui B.,075888e0-4efc-4d52-8ea0-1943a87e8bfb,6,66.7,0.4,0.0,2,4,4,0,5,0,0,2,0,1,20:38,1238.0
8847,Brittany,Boyd,Brittany Boyd,27200429-fc99-425b-9e2d-3f181f802181,11,60.0,0.14300000000000002,100.0,2,3,1,3,3,0,0,1,0,1,28:51:00,1731.0
8849,Swin,Cash,Swin Cash,2439960b-a301-4bb4-b947-1906f149ff21,10,100.0,0.33299999999999996,0.0,2,3,1,1,2,0,0,0,0,1,22:51,1371.0
8850,Tina,Charles,Tina Charles,7797aa88-28c4-4a34-bb63-1af7f8d80ec0,13,100.0,0.17600000000000002,50.0,4,10,0,0,2,0,0,2,0,1,32:29:00,1949.0
8851,Epiphanny,Prince,Epiphanny Prince,bc91ba4e-75f2-4e3b-aa5d-1746481a0b8e,5,100.0,1.0,0.0,1,0,0,1,0,0,0,0,0,1,7:20,440.0
8852,Tamera,Young,Tamera Young,1b5f5051-84f1-409c-8e0f-fe6ed00ff126,0,0.0,0.0,0.0,0,3,2,0,2,0,0,1,1,1,20:43,1243.0
8854,Elena,Delle Donne,Elena Delle Donne,8dc72518-7da4-4803-b9c6-bec3a6cf6fd6,34,100.0,0.43799999999999994,50.0,5,8,4,1,3,0,0,0,1,1,36:57:00,2217.0
8855,Erika,de Souza,Erika de Souza,e6f56dea-6650-415f-b70d-37a427c6fe83,2,0.0,1.0,0.0,0,1,1,0,2,0,0,1,1,1,6:00,360.0
8856,Imani,Boyette,Imani Boyette,9d31d9cc-f287-4d91-a739-f76ccc88a55a,5,50.0,0.4,0.0,1,9,2,0,4,0,0,0,1,1,15:48,948.0
8857,Cappie,Pondexter,Cappie Pondexter,8641b2d8-daa9-4c6f-803d-7d9fb2eef35a,17,0.0,0.5,33.3,5,6,1,1,2,0,0,3,1,1,37:50:00,2270.0
8858,Jessica,Breland,Jessica Breland,897d2576-c2c5-4f86-83d4-a808ace96065,4,0.0,0.667,0.0,2,5,2,0,5,0,0,1,1,1,21:54,1314.0
8859,Allie,Quigley,Allie Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,2:36,156.0
8860,Jamierra,Faulkner,Jamierra Faulkner,cd0854e7-1f8b-4a3a-b88b-0c5468cd70f7,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,5:04,304.0
8862,Cheyenne,Parker,Cheyenne Parker,4a97e708-71e5-4d58-b1e8-883adf027925,14,50.0,0.75,0.0,0,4,4,2,3,0,0,0,1,1,18:12,1092.0
8863,Courtney,Vandersloot,Courtney Vandersloot,b61f397f-0cb5-49db-9e88-f91991757203,14,100.0,0.231,100.0,4,7,2,1,2,0,0,1,1,1,34:56:00,2096.0
8866,Bria,Holmes,Bria Holmes,57d6cf6c-09ee-4afa-b379-20277cce34d7,15,66.7,0.556,25.0,2,5,2,1,1,0,0,5,0,0,31:12:00,1872.0
8868,Elizabeth,Williams,Elizabeth Williams,c8672dba-0deb-4cf1-8304-82365865edaa,20,57.1,0.727,0.0,0,8,2,0,4,0,0,1,0,0,35:31:00,2131.0
8869,Meighan,Simmons,Meighan Simmons,a581b191-6da3-4b65-b253-ef90b93a9222,3,0.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,3:26,206.0
8870,Reshanda,Gray,Reshanda Gray,b658b1a7-4d9b-4189-b5a9-91ff2f1dad12,0,0.0,0.0,0.0,1,2,0,0,3,0,0,1,0,0,8:27,507.0
8871,Rachel,Hollivay,Rachel Hollivay,c3f494fd-b481-4a13-8cf1-13d9df694d41,0,0.0,0.0,0.0,0,0,0,0,3,0,0,0,0,0,0:54,54.0
8872,Angel,McCoughtry,Angel McCoughtry,f6424ed9-e483-4de8-b577-a4c494adc002,22,90.9,0.375,40.0,5,5,1,2,2,0,1,2,0,0,38:10:00,2290.0
8873,Markeisha,Gatling,Markeisha Gatling,8a82ef81-891a-4e96-9446-b07020361f79,2,0.0,1.0,0.0,0,1,0,0,1,0,0,0,0,0,7:34,454.0
8874,Layshia,Clarendon,Layshia Clarendon,b77b40a2-5844-48c0-bae2-5067516b2acf,4,0.0,0.33299999999999996,0.0,5,4,0,0,4,0,0,0,0,0,20:26,1226.0
8875,Matee,Ajavon,Matee Ajavon,f2993f12-20e9-4b80-9019-da9c8660c9ee,3,75.0,0.0,0.0,5,2,1,1,2,0,0,3,0,0,19:34,1174.0
8876,Tiffany,Hayes,Tiffany Hayes,f24ac568-77f4-4344-84a7-7fde145dda84,13,75.0,0.5,50.0,1,1,0,0,2,0,0,0,0,0,34:46:00,2086.0
8877,Marta,Xargay Casademont,Marta Xargay Casademont,714aef44-29ac-421b-90ec-a45daf719f49,0,0.0,0.0,0.0,3,3,0,1,2,0,0,1,1,1,22:41,1361.0
8878,DeWanna,Bonner,DeWanna Bonner,b262f7f1-1c78-406c-86aa-7ad15122931f,14,83.3,0.5,50.0,2,10,2,0,2,0,0,3,1,1,31:54:00,1914.0
8879,Diana,Taurasi,Diana Taurasi,d9bce234-085d-4b85-be5f-9b7020b82e69,13,0.0,0.667,60.0,0,1,0,1,3,0,0,1,1,1,18:14,1094.0
8881,Isabelle,Harrison,Isabelle Harrison,184cc47d-af49-47fb-bcec-c0df1de4813f,7,50.0,0.5,0.0,0,3,2,1,2,0,0,0,1,1,17:27,1047.0
8882,Lindsey,Harding,Lindsey Harding,bfe183d3-6ddd-4f67-aa15-104045409202,2,100.0,0.0,0.0,3,3,0,1,1,0,0,0,1,1,16:51,1011.0
8883,Penny,Taylor,Penny Taylor,9b056117-b261-4bf6-abab-d66816b55907,22,100.0,1.0,66.7,3,3,1,0,2,0,0,1,1,1,28:29:00,1709.0
8884,Kelsey,Bone,Kelsey Bone,93a6bb0d-9500-436e-89b4-33bc8ca6909c,0,0.0,0.0,0.0,2,3,0,0,4,0,0,2,1,1,14:01,841.0
8885,Alex,Harden,Alex Harden,cb5b869d-00ea-45f1-901a-99890836744c,2,0.0,0.5,0.0,1,0,0,0,3,0,0,1,1,1,19:13,1153.0
8886,Sonja,Petrovic,Sonja Petrovic,0423a37f-5470-4bc8-965e-3284c7b9e2c1,9,100.0,1.0,100.0,1,1,0,0,1,0,0,0,1,1,6:38,398.0
8887,Candice,Dupree,Candice Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,16,0.0,0.8,0.0,0,4,0,1,1,0,0,1,1,1,33:50:00,2030.0
8888,Brittney,Griner,Brittney Griner,03e541cb-d11c-4975-b656-f6e7febcda7d,13,100.0,0.5710000000000001,0.0,1,8,1,0,1,0,0,0,1,1,30:42:00,1842.0
8889,Courtney,Paris,Courtney Paris,b996b562-f689-4540-818d-16ca3e549f68,4,0.0,0.4,0.0,0,4,2,0,2,0,0,0,0,0,23:22,1402.0
8890,Tiffany,Bias,Tiffany Bias,691d8f5e-6122-4a26-af86-50410731ff09,3,50.0,0.25,0.0,3,1,0,1,0,0,0,0,0,0,17:25,1045.0
8891,Ruth,Hamblin,Ruth Hamblin,a41bdf68-b7bd-4588-9009-8c82010a6bf0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,4:22,262.0
8892,Glory,Johnson,Glory Johnson,57942903-4e45-46ac-a05a-7cdadf102483,3,50.0,0.16699999999999998,0.0,0,5,2,0,4,0,0,1,0,0,24:02:00,1442.0
8893,Aerial,Powers,Aerial Powers,849170da-3a64-47f6-a912-818a3feceb4c,4,0.0,0.5,0.0,0,3,0,2,1,0,0,0,0,0,22:44,1364.0
8894,Jordan,Hooper,Jordan Hooper,fba8045d-57d6-4428-92c7-8ed6c19b0f0a,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,2:14,134.0
8895,Karima,Christmas,Karima Christmas,22d685d3-a4ec-4a64-a092-d48e2ea3274c,7,50.0,0.0,100.0,0,2,1,0,0,0,0,1,0,0,25:50:00,1550.0
8896,Skylar,Diggins,Skylar Diggins,7c9b7ef1-edd2-4f69-a627-f321d662365d,17,72.7,0.5,16.7,3,1,0,1,0,0,0,3,0,0,31:34:00,1894.0
8897,Odyssey,Sims,Odyssey Sims,50eab91c-a616-4b89-832e-e17ac12708a8,4,100.0,0.5,0.0,3,2,1,0,1,0,0,2,0,0,30:35:00,1835.0
8898,Erin,Phillips,Erin Phillips,3358e483-cecc-4719-a64e-189bcbaff3d0,2,0.0,0.5,0.0,1,1,0,0,1,0,0,0,0,0,16:26,986.0
8899,Theresa,Plaisance,Theresa Plaisance,462f199b-4d49-40fd-acfd-88d06a77da50,5,0.0,0.33299999999999996,50.0,0,1,0,0,2,0,0,0,0,0,6:09,369.0
8900,Plenette,Pierson,Plenette Pierson,e7af74dd-7ef4-435b-a3b9-97d23fb5cd91,23,83.3,0.6,40.0,2,8,3,1,2,0,0,2,0,0,35:17:00,2117.0
8901,Jewell,Loyd,Jewell Loyd,0825c65d-b903-4dd3-8206-e5f7d31bb2b8,15,83.3,0.25,50.0,7,1,0,5,2,0,0,1,1,1,33:32:00,2012.0
8902,Noelle,Quinn,Noelle Quinn,aa8d7e9a-1006-4091-93cb-4eb7fa52becc,7,0.0,0.667,100.0,0,1,0,0,0,0,0,0,1,1,11:19,679.0
8904,Alysha,Clark,Alysha Clark,b478ebc6-8b1f-4d39-9707-048d24a88c26,9,50.0,0.8,0.0,2,8,2,0,2,0,0,1,1,1,30:55:00,1855.0
8905,Breanna,Stewart,Breanna Stewart,6fa763e6-846f-4f9d-a4ce-256d8b328424,5,50.0,0.2,0.0,2,11,1,1,3,0,0,1,1,1,33:56:00,2036.0
8906,Crystal,Langhorne,Crystal Langhorne,8305dae8-d67f-48ce-8ba1-e892bd7c4339,16,100.0,0.667,0.0,3,10,2,1,1,0,0,1,1,1,31:29:00,1889.0
8907,Kaleena,Mosqueda-Lewis,Kaleena Mosqueda-Lewis,7d98a8fc-8d83-4ad0-b945-be8aefc857af,8,0.0,0.33299999999999996,66.7,0,0,0,0,2,0,0,0,1,1,12:10,730.0
8910,Krystal,Thomas,Krystal Thomas,4bb8bfae-0b5a-4fcc-8b6c-179b82e7e75f,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,3:03,183.0
8911,Ramu,Tokashiki,Ramu Tokashiki,10b152cb-6474-45a8-93f2-af491805231f,4,0.0,0.5,0.0,0,1,1,2,3,0,0,3,1,1,12:10,730.0
8912,Sue,Bird,Sue Bird,98e388da-9dca-4478-975c-a6702f57a9ca,15,0.0,0.0,71.4,6,2,0,1,1,0,0,5,1,1,31:26:00,1886.0
8913,Candace,Parker,Candace Parker,e2992444-14b7-4cc1-9880-a874e676d7fd,7,33.3,0.5,0.0,6,10,0,0,2,0,0,3,0,0,26:42:00,1602.0
8915,Essence,Carson,Essence Carson,3e053532-93c1-4ac4-90b2-31b2a64cabbe,10,0.0,0.4,66.7,1,1,0,0,3,0,0,0,0,0,19:19,1159.0
8916,Evgenia,Belyakova,Evgenia Belyakova,355e27ac-5fbf-468a-82eb-9c87ac340e16,6,100.0,0.4,0.0,1,1,0,2,2,0,0,2,0,0,23:57,1437.0
8917,Chelsea,Gray,Chelsea Gray,ca6b54e3-612d-4523-9582-b88e675f58de,0,0.0,0.0,0.0,0,1,0,0,1,0,0,3,0,0,7:54,474.0
8918,Jantel,Lavender,Jantel Lavender,694de0b2-2e26-4778-ae03-43d38d915637,14,0.0,0.5379999999999999,0.0,1,4,1,0,0,0,0,1,0,0,27:54:00,1674.0
8920,Alana,Beard,Alana Beard,edea0ce9-bdc7-484a-98b1-ac166c1ce240,4,0.0,0.5,0.0,2,5,2,4,4,0,0,1,0,0,27:51:00,1671.0
8922,Nneka,Ogwumike,Nneka Ogwumike,e49da6d1-dd65-44f9-9a5f-d60010d8c384,28,100.0,0.6920000000000001,100.0,4,7,1,1,4,0,1,6,0,0,30:36:00,1836.0
8923,Kristi,Toliver,Kristi Toliver,12292e57-db16-407e-a936-d6fe4d0f0bb4,3,0.0,0.0,20.0,5,7,1,1,2,0,0,1,0,0,35:47:00,2147.0
8925,Briann,January,Briann January,9a3004e2-f946-4df6-b306-4213cc0879a0,3,75.0,0.0,0.0,7,5,2,0,5,0,0,4,1,0,27:32:00,1652.0
8928,Marissa,Coleman,Marissa Coleman,c76cc646-9334-4755-b9ab-b25f3ec30ee9,11,0.0,0.8,20.0,1,2,0,0,1,0,0,2,1,0,21:04,1264.0
8929,Erlana,Larkins,Erlana Larkins,ef6939eb-3ef0-4350-9ace-20b297093373,12,100.0,0.625,0.0,1,7,1,1,0,0,0,2,1,0,27:06:00,1626.0
8930,Natalie,Achonwa,Natalie Achonwa,b173abc9-12ff-4248-8983-06a87eaff340,12,100.0,0.556,0.0,0,3,1,0,1,0,0,0,1,0,15:55,955.0
8931,Jeanette,Pohlen,Jeanette Pohlen,a7382615-4650-4042-8a58-d798911e0f26,1,100.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,5:29,329.0
8932,Tiffany,Mitchell,Tiffany Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,2,0.0,0.16699999999999998,0.0,1,1,0,1,2,0,0,0,1,0,17:38,1058.0
8933,Erica,Wheeler,Erica Wheeler,28361fd5-c935-4025-a709-2c488f53ed8c,2,0.0,0.33299999999999996,0.0,3,1,1,0,4,0,0,2,1,0,18:41,1121.0
8934,Shenise,Johnson,Shenise Johnson,4548dbb5-f950-4ec2-8cc2-0ba120fa8678,10,0.0,0.5,0.0,1,9,4,1,2,0,0,3,1,0,31:22:00,1882.0
8935,Tamika,Catchings,Tamika Catchings,d4b8c33b-7f52-4396-be56-f5e73d5e53a3,12,100.0,0.375,100.0,2,4,3,1,3,1,0,1,1,0,19:18,1158.0
8936,Lynetta,Kizer,Lynetta Kizer,e80a4aea-d9a2-4974-ba79-c03b6165daa0,4,0.0,0.5,0.0,1,2,1,1,2,0,0,0,1,0,15:55,955.0
8937,LaToya,Sanders,LaToya Sanders,c9d1882f-4d87-4423-ad00-04f5d4c4a06a,6,100.0,0.667,0.0,0,2,0,0,2,0,0,2,0,1,14:42,882.0
8938,Tayler,Hill,Tayler Hill,55c633f8-a460-43f9-b16d-9157bb1f1abc,18,66.7,0.28600000000000003,50.0,4,2,0,1,3,0,0,0,0,1,28:00:00,1680.0
8941,Emma,Meesseman,Emma Meesseman,7ae3b3fc-2bf3-4600-abd6-c5511f140246,17,66.7,1.0,33.3,3,6,5,0,2,0,0,1,0,1,28:28:00,1708.0
8943,Tierra,Ruffin-Pratt,Tierra Ruffin-Pratt,5035df5c-a727-478f-b7c9-41bd806d4d5c,11,66.7,0.4,25.0,1,7,2,3,0,0,0,2,0,1,23:51,1431.0
8944,Leilani,Mitchell,Leilani Mitchell,7b8d55dd-2f12-46fb-9051-ade709b96dd5,2,100.0,0.0,0.0,0,1,0,0,2,0,0,3,0,1,12:04,724.0
8945,Ivory,Latta,Ivory Latta,e3e0ad34-ab9b-492b-acc2-32cdd6e4e128,3,100.0,1.0,0.0,1,1,0,0,2,0,0,1,0,1,16:49,1009.0
8946,Natasha,Cloud,Natasha Cloud,f2c36797-b5c5-47a4-b073-43637c9794ef,5,0.0,1.0,100.0,5,3,0,1,0,0,0,0,0,1,20:52,1252.0
8947,Stefanie,Dolson,Stefanie Dolson,776e2238-8340-4425-ab90-ba69e1bc7441,11,0.0,0.667,100.0,2,2,0,1,2,0,0,1,0,1,20:30,1230.0
